"","state","PUMA","count","incarcerated_parent_per_pop","incarcerated_parent_density"
"51","AR","01200",89.4409219751536,16.3392257901267,0.0472703316672962
"52","AR","01300",80.8789095528762,13.6228582706546,0.00869696514487759
"53","AR","01400",89.4969850803221,11.4901765413175,0.0300314311111215
"54","AR","01500",47.6545509272126,10.0177740019366,0.00429139926293627
"55","AR","01600",102.494326667395,16.924426464233,0.0130136949122363
"56","AR","01700",110.875479653826,27.7466165299865,0.0227270487000063
"57","AR","01800",102.843169330673,25.8075707228791,0.00683478088617931
"58","AR","01900",84.2009002878362,19.4639159241415,0.00841393108060982
"59","AR","02000",82.7597303446802,20.3191088496637,0.0085793894607488
"60","AZ","00100",112.644780121561,10.8961868951016,0.629596404873296
"61","AZ","00101",77.6008600142954,10.5207239715693,0.344464866848141
"62","AZ","00102",96.7848333115208,19.8329576458034,0.895389120695947
"63","AZ","00103",68.7676945507662,14.0227762134515,1.45949348449276
"64","AZ","00104",48.1391687998434,15.6754050146022,0.887208039912868
"65","AZ","00105",87.5990927156791,11.931230279989,0.910616026114979
"66","AZ","00106",113.923186457549,27.3525057521127,1.92180594421689
"67","AZ","00107",65.4103451435355,11.7920218394692,0.617243722522488
"68","AZ","00108",89.0638354002389,19.3029552232854,1.25129220588717
"69","AZ","00109",71.8597812376174,37.2716707663991,1.13207850832654
"70","AZ","00110",58.5486148588986,17.2353885366201,0.476163860644126
"71","AZ","00111",62.98939240465,13.0547963532953,0.0188474842814398
"72","AZ","00112",70.3035326407886,14.671021001834,0.115334536929755
"73","AZ","00113",65.1122607041419,20.5271944212301,0.758289492900308
"74","AZ","00114",56.758438829882,13.7296658998263,0.910611075788112
"75","AZ","00115",66.7636711825565,20.2744218592641,1.17485796731581
"76","AZ","00116",60.7268896170115,15.1665558484045,1.36032039281984
"77","AZ","00117",94.0914570469965,23.5818188087711,1.50948693829157
"78","AZ","00118",124.176178359471,44.2380400283118,1.38116538820796
"79","AZ","00119",86.8423449575042,13.0531106203975,1.0880259244377
"80","AZ","00120",70.8807174495702,15.8321906297901,0.496422550233755
"81","AZ","00121",148.348159220489,17.6122710697481,0.902903078331259
"82","AZ","00122",36.87662311018,5.01927631824963,0.99728856628379
"83","AZ","00123",80.6310959675603,9.80078959129213,1.93516851433542
"84","AZ","00124",83.7294380950385,13.3348364540593,1.24102553285035
"85","AZ","00125",63.303697755989,9.98166158246437,1.5253530998939
"86","AZ","00126",68.7744762819825,18.9096717849828,0.825873481693074
"87","AZ","00127",99.1443021552862,17.4151242148755,1.34337379246632
"88","AZ","00128",58.4716832523988,10.4395078115334,0.780013702628346
"89","AZ","00129",107.52550481521,13.5627528778015,0.163151734617649
"90","AZ","00130",96.0853983684417,27.9399239221988,0.836594697041162
"91","AZ","00131",52.5582964201092,15.3275871741351,0.530267442448985
"92","AZ","00132",159.338598160042,22.2539941564304,0.431856246241639
"93","AZ","00133",102.588307508468,15.3208344546696,1.0145848136656
"94","AZ","00134",115.314062221279,16.760764857744,0.00708760480543798
"95","AZ","00201",45.1615185630449,11.6726592305621,0.00246282708071018
"96","AZ","00202",39.960366278454,8.74789104169307,0.0479210615072399
"97","AZ","00203",71.3948599925554,18.2642261428896,0.134799474340229
"98","AZ","00204",59.30679847301,17.037287696929,0.066034445480598
"99","AZ","00205",85.0528694047677,12.726749873525,0.0290484240946565
"100","AZ","00206",50.0560534079518,23.1848325187364,0.82221517528831
"101","AZ","00207",48.2359188809592,12.6272038955391,0.958839302217444
"102","AZ","00208",48.7034551514736,9.98635537245716,0.705402135454029
"103","AZ","00209",57.920550354765,13.5645316990082,0.511111890478578
"104","AZ","00300",117.718971857648,14.0358855201678,0.00214619758892517
"105","AZ","00400",111.783838479729,22.0090250993757,0.00231298979616558
"106","AZ","00500",77.1856917381098,11.11065089076,0.00366654318451021
"107","AZ","00600",94.6959111670588,12.3720814171752,0.00203440435425141
"108","AZ","00700",81.6255285309762,9.11915188593187,0.00570729705800799
"109","AZ","00800",61.4207096550559,14.6799019252046,0.0019247398490549
"110","AZ","00803",57.6877591584179,10.2720368871827,0.0401474055421607
"111","AZ","00805",130.753765206778,29.9481825943147,0.0238277862143377
"112","AZ","00807",114.792568496037,15.8400122114029,0.0265248739120982
"113","AZ","00900",93.7890832347957,13.8638703968656,0.00485434401282106
"114","CA","00101",37.2756076125642,8.99073989690405,0.924831850393846
"115","CA","00102",105.179074566298,24.4659396525467,2.03238785646081
"116","CA","00103",58.3435672761517,13.2178448745246,0.813566403269717
"117","CA","00104",66.1061146426643,9.79349846557989,2.72843232061105
"118","CA","00105",67.3920693946567,12.3973637591348,0.281275350947863
"119","CA","00106",50.442451678749,9.33428047349167,0.326376182980539
"120","CA","00107",57.2728213664034,9.540699877795,0.361467469093559
"121","CA","00108",40.8262757024463,9.73212770022558,0.215870728096448
"122","CA","00109",29.2522979961141,4.19688636960031,0.259193852692424
"123","CA","00110",62.6636157885945,7.57722077250236,0.0578253093355327
"124","CA","00300",52.1350091045573,9.36164645440067,0.00103366126244717
"125","CA","00701",17.2208301960849,3.62086421280169,0.0129536878223274
"126","CA","00702",16.6331926095512,5.31921733596138,0.00552584673398532
"127","CA","01100",26.4564379191155,4.24798296710269,0.00118176795638332
"128","CA","01301",70.369854329266,16.136173888848,0.975102180980543
"129","CA","01302",49.9503472575477,12.7035471153479,0.269680915565222
"130","CA","01303",40.1832733700246,9.30383731651416,0.163984662274193
"131","CA","01304",22.8252051949666,3.44012135568449,0.0939479510386873
"132","CA","01305",34.9782722693633,4.3494494241934,0.0863076696218725
"133","CA","01306",34.8690469404786,8.45515202242448,0.228028114175862
"134","CA","01307",74.8614420552125,13.7537097290488,0.407068081067416
"135","CA","01308",57.8513235623602,12.5545407036372,0.338770963157383
"136","CA","01309",41.3102998091025,6.5395440571636,0.0978397147681589
"137","CA","01500",50.1976336085587,10.4187699478121,0.00101532198607678
"138","CA","01700",42.2150128268902,6.69442004866638,0.0091314121720559
"139","CA","01901",48.7674444306657,6.39992709063854,0.00679909936871893
"140","CA","01902",45.3001489175287,6.12909605162071,0.327329782551086
"141","CA","01903",23.1809285446657,4.38202808027707,0.394721895401081
"142","CA","01904",34.4515242268355,3.81354042803138,0.180479806944522
"143","CA","01905",18.1830043401371,3.5863913885872,0.176599921213876
"144","CA","01906",32.3003051433291,5.53656241743728,0.233816414975692
"145","CA","01907",12.8184225568626,1.51339109289995,0.00165142695960251
"146","CA","02300",23.1469319166493,4.78835993310908,0.00220815374623584
"147","CA","02500",46.2887201683966,5.40377307592769,0.00398677037719773
"148","CA","02901",108.147092014081,9.33106919879905,0.0146102237985942
"149","CA","02902",68.1404815351942,6.65174556181123,0.370773942883498
"150","CA","02903",25.5842755129067,3.44662205481701,0.101167491340387
"151","CA","02904",38.0826656212024,5.62437832243427,0.190445709249197
"152","CA","02905",82.8581059642144,8.68351561142469,0.00632439288539126
"153","CA","03100",69.6328754680465,9.64711491660384,0.019319215237115
"154","CA","03300",41.8547699430081,7.77969701542901,0.003106029871609
"155","CA","03701",64.2268246533526,8.08596558647269,0.0117170299244499
"156","CA","03702",61.1328890390511,8.13911450393438,0.37102231249531
"157","CA","03703",89.084574050983,11.3758873772166,0.24034530084778
"158","CA","03704",105.930331836849,12.8837669468316,0.315355282692553
"159","CA","03705",99.3343651474057,12.1420810594555,1.0136472352514
"160","CA","03706",41.2518599069391,6.78261425632014,0.536241850471032
"161","CA","03707",59.5970884371123,8.55788173996443,1.17216286350614
"162","CA","03708",47.0054458003444,9.33203212236339,0.463739796486869
"163","CA","03709",34.4827503500203,6.96339869750005,0.134379729147525
"164","CA","03710",45.2415210613074,7.13926480374111,0.449110614484345
"165","CA","03711",49.9520714256674,8.42788449901593,0.306949258140658
"166","CA","03712",48.6339206080966,7.39679400883599,0.856617159044368
"167","CA","03713",37.0439116433729,10.8952681304038,0.585619178308536
"168","CA","03714",22.5980732674943,7.88213228723205,0.198088581385111
"169","CA","03715",47.7469657919139,9.46609155271886,1.18429656883644
"170","CA","03716",35.3067401722241,7.05288457295728,0.797451978147052
"171","CA","03717",43.8600341582108,6.95859656643041,0.602998125542825
"172","CA","03718",64.5990652759023,15.9661555303763,1.24757300272859
"173","CA","03719",64.1675934969447,10.6856941710149,0.811296269403313
"174","CA","03720",40.0788042832624,11.1733493959472,0.537910137548617
"175","CA","03721",73.7273009150351,17.2421190166125,2.75478106684164
"176","CA","03722",144.225366212713,36.1467083239882,4.20601572535084
"177","CA","03723",89.855795571538,17.0601472510989,3.34885981210588
"178","CA","03724",81.7853792868961,18.3581098287084,1.04800748399869
"179","CA","03725",62.2526976722906,8.66305283499731,0.92723709956812
"180","CA","03726",17.9161905161943,4.50042464611764,0.026826612410173
"181","CA","03727",44.4926582711917,8.06610918622039,0.35753394583764
"182","CA","03728",48.0772588417013,15.1711135505526,1.80824897170294
"183","CA","03729",42.6709259229153,15.4157969374694,1.02050733375135
"184","CA","03730",76.1610731545873,21.5937264402005,2.54135836812059
"185","CA","03731",46.2513435990457,32.2533776841323,1.327238703631
"186","CA","03732",112.445344987755,31.8632317902394,4.16809057769633
"187","CA","03733",71.911231911505,22.0181359190156,9.64598020208205
"188","CA","03734",102.789009910696,16.3131264736862,3.31173585873727
"189","CA","03735",82.1610125886284,14.1754680104604,1.63477917092115
"190","CA","03736",30.1933670629996,10.7335112204051,1.00753797839712
"191","CA","03737",14.2328206515366,3.29845206292854,0.372931195147731
"192","CA","03738",22.8427025612459,4.16837637978939,0.576054586046257
"193","CA","03739",56.4909357519597,7.26758468441525,0.587290568754224
"194","CA","03740",34.2105972634674,6.38138355968428,0.766947540326697
"195","CA","03741",45.3785400384382,6.88806011512419,1.22551076862887
"196","CA","03742",56.7689964708931,7.21517494546175,1.80636767507013
"197","CA","03743",31.7341568252143,5.75206757752661,1.7068190617105
"198","CA","03744",113.458153331426,19.6124724859855,2.8291985029496
"199","CA","03745",65.4095707942232,9.85974838622599,4.49288811726164
"200","CA","03746",88.6881924329982,35.0269322405206,6.19486211165775
"201","CA","03747",146.444375603403,33.3890505251717,4.44366230599989
"202","CA","03748",96.4006360373425,31.2887491195529,1.15424147080312
"203","CA","03749",106.334905303493,29.0532528151621,4.46226837840003
"204","CA","03750",199.64724119913,26.3039843477115,6.83717792194381
"205","CA","03751",77.9795745790074,8.96110946667518,3.5120967946456
"206","CA","03752",83.9938272651817,10.6280940484856,2.54976761838476
"207","CA","03753",37.9976312115131,11.0426129646943,1.19781735085443
"208","CA","03754",58.9950326027652,10.7576645883963,0.961521258018741
"209","CA","03755",47.5494011473995,8.4128452136234,1.57367881589988
"210","CA","03756",40.1347234128638,7.73457764749736,1.65002344887715
"211","CA","03757",100.364042695993,13.8681833212648,1.98733642295636
"212","CA","03758",93.5567640826597,14.9427829552244,2.64253344322685
"213","CA","03759",65.5683312117732,14.7942985586131,3.01692375766522
"214","CA","03760",33.971631151643,6.25053011069788,0.131284013718227
"215","CA","03761",41.2160971599453,11.5451252548866,0.884873748310681
"216","CA","03762",55.3224103880949,11.385554720744,0.998905292224891
"217","CA","03763",57.6878494835981,10.3087650971405,1.6373052387085
"218","CA","03764",52.1223017318696,8.15047720592176,0.966331597328659
"219","CA","03765",49.8025661418583,13.4383610744356,0.73179306832071
"220","CA","03766",27.4347192916669,5.7745146898899,0.573983537263152
"221","CA","03767",65.4948160323901,6.78632432207959,0.747386671733434
"222","CA","03768",25.2885997176817,7.34066755230237,0.0150649311822214
"223","CA","03769",33.0112736777447,20.6708038057262,1.612187299237
"224","CA","03900",24.9824455104759,3.08844671905994,0.00448155587804098
"225","CA","04101",43.5907372739141,8.79554827964368,0.0219883347394347
"226","CA","04102",33.4822052331633,5.83313680020267,0.20771429415284
"227","CA","04701",15.8551598087236,2.57472552918539,0.00398570867796924
"228","CA","04702",35.4962644772844,3.98700039057446,0.0310133559400797
"229","CA","05301",44.0954361245043,5.8536354871239,0.0327647998855885
"230","CA","05302",40.5932965811173,4.82564153365636,0.0893423939939812
"231","CA","05303",40.3314667621996,5.78146025834283,0.00348721053952295
"232","CA","05500",23.4036383484786,4.41078747615503,0.0114670264349251
"233","CA","05700",22.8106721941188,7.42534902152305,0.00455352501725202
"234","CA","05901",40.8937174763634,8.27640507515957,0.306513099400657
"235","CA","05902",23.0476595276856,6.09565181901231,0.415180678995542
"236","CA","05903",59.2837229567838,8.37222467967573,0.290628620050609
"237","CA","05904",46.7968801641078,5.18352682367166,0.350620197729296
"238","CA","05905",107.527937466426,9.91040898308077,0.285320781236913
"239","CA","05906",41.8333231341571,5.80534598031601,0.300952739530689
"240","CA","05907",51.2360678979207,7.87278240594971,0.662735083866882
"241","CA","05908",39.6828837989753,5.860712420466,0.428142208036663
"242","CA","05909",41.2802774180759,6.98481851405683,1.12474652338602
"243","CA","05910",46.9254245261418,4.65114724215896,0.586044173372408
"244","CA","05911",29.4502584094806,6.20920480908299,0.432852544970994
"245","CA","05912",24.6997835574849,3.49954428414352,0.508108758946848
"246","CA","05913",38.3404842107974,6.96846314263857,0.992949129420125
"247","CA","05914",50.6598075036314,7.66295681494953,0.115342715597796
"248","CA","05915",36.5580364594933,5.77627373352714,0.0924930022662592
"249","CA","05916",31.6978261856416,4.44382814883522,0.969293261387523
"250","CA","05917",29.2533970061761,3.57533573773846,0.838702724779863
"251","CA","05918",48.7616269621522,8.54717387592501,0.696082589760076
"252","CA","06101",35.0825962162128,5.81318909962101,0.0984317149447568
"253","CA","06102",25.4447419649418,3.73199500805835,0.131010265459982
"254","CA","06103",23.680777232422,5.90690377461263,0.00709577208239511
"255","CA","06501",29.091039785511,4.11355200586977,0.00256893044352555
"256","CA","06502",29.1922992385052,8.75331311499405,0.0161846058069294
"257","CA","06503",29.4674102367522,3.68711339298701,0.0684494851897674
"258","CA","06504",40.7382234852656,4.69064173693329,0.273827285648248
"259","CA","06505",75.4432957709209,6.20319813936202,0.135890553510374
"260","CA","06506",65.6401977213418,7.61222285994919,0.100950291586615
"261","CA","06507",56.6891480038563,6.68661807075446,0.0642961309280587
"262","CA","06508",73.3189303218817,8.24920458166986,0.292270260244406
"263","CA","06509",34.0717416441675,5.79155900801759,0.0772842381163035
"264","CA","06510",54.4359312931058,8.49897444076593,0.297501446966541
"265","CA","06511",41.0775924684807,7.4659382894367,0.462608336776526
"266","CA","06512",33.1958419895214,7.13735583520133,0.141718334803018
"267","CA","06513",34.8080088505697,6.2090632983535,0.343118837190945
"268","CA","06514",43.5280472081932,4.16695837719636,0.271084407214722
"269","CA","06515",46.5824513068337,10.0762386560315,0.0279405086626683
"270","CA","06701",22.7907421668933,6.63485943723241,0.468492694532456
"271","CA","06702",51.0086846619683,9.46709069450043,0.280737118827451
"272","CA","06703",39.3478133177887,11.8090676223856,0.563527050611144
"273","CA","06704",53.9999770031005,10.3507719001534,0.823622340535972
"274","CA","06705",50.434494326926,11.7017388229527,0.310207780340407
"275","CA","06706",29.7320971900271,4.9339689993407,0.311988498650503
"276","CA","06707",49.8262647458037,18.69653461381,0.730760651885694
"277","CA","06708",45.1109147039114,8.20198449162026,0.391478316878631
"278","CA","06709",45.997259554657,5.69554972197337,0.754059996011281
"279","CA","06710",47.8145832177803,5.83602870960335,0.447763861939831
"280","CA","06711",29.4752241713373,4.94219050491906,0.0198816110562834
"281","CA","06712",51.5960633545765,10.7828763541435,0.446790130604028
"282","CA","07101",33.4489583909851,6.73288212378927,0.000718877393892173
"283","CA","07102",152.628419179604,20.9395553820283,0.177014160231173
"284","CA","07103",51.0930470967752,4.73522215910798,0.101360065798942
"285","CA","07104",31.5474500693784,4.82819866381671,0.0105833570716473
"286","CA","07105",35.6502031795026,5.65876240944486,0.14530843165502
"287","CA","07106",47.5281125944693,17.3968201297472,0.440502840120329
"288","CA","07107",93.3229439474046,19.261701537132,1.24524853980353
"289","CA","07108",60.7156635841925,6.74468602357171,0.664723534509111
"290","CA","07109",52.7851234873013,8.67890882724455,0.893910814972204
"291","CA","07110",33.4581571548303,6.1110789323891,0.630591060501066
"292","CA","07111",68.5687578645916,9.47605830080039,0.638813600237969
"293","CA","07112",43.9472650395871,6.95148134128237,0.722836075677533
"294","CA","07113",48.9103339854707,6.55810324288961,0.421103560565311
"295","CA","07114",46.5801472461427,6.71183677898309,0.219165660381986
"296","CA","07115",62.1332129044359,9.55601551898429,0.844352626725422
"297","CA","07301",41.9469276834842,6.60373546654348,0.0633082045032168
"298","CA","07302",17.2991955102166,3.88135416428464,0.00247202893859199
"299","CA","07303",19.6849017082771,5.10765482830231,0.172549874987988
"300","CA","07304",26.33145359018,4.88252430746895,0.249998936668322
"301","CA","07305",38.1587042631415,9.27532918404022,0.30750073648854
"302","CA","07306",33.2361261547733,5.56812299460099,0.1248646092381
"303","CA","07307",18.0513320496087,3.38674147272209,0.0281525244884677
"304","CA","07308",27.2149935993467,5.70186331434039,0.158964964242671
"305","CA","07309",38.3522893143682,4.57228055726851,0.162393291032683
"306","CA","07310",43.2132535618797,8.31024106959224,0.0535441108071357
"307","CA","07311",19.8800256109438,3.69105562772815,0.196823626207297
"308","CA","07312",41.1369537355134,18.2263862363817,0.381359201816477
"309","CA","07313",36.5702309024213,5.61065217895386,0.360629486497929
"310","CA","07314",46.6039120425157,11.2136458235119,0.304392722104612
"311","CA","07315",42.7018001908244,8.6179213301361,0.510309864729089
"312","CA","07316",94.7887029912321,32.2410554391946,1.49643118636515
"313","CA","07317",61.4532930841038,9.56918297790467,1.50046508063393
"314","CA","07318",52.3109440200843,9.62837180564777,1.06258980288021
"315","CA","07319",48.8594658070989,6.95013738365561,0.0812311158190886
"316","CA","07320",48.0529882440217,7.37009022147572,0.440213330653905
"317","CA","07321",31.1185910669062,4.41085628163093,0.461974201239538
"318","CA","07322",43.4240104242535,8.73722543747556,0.352561979573342
"319","CA","07501",52.6111901590741,15.2275514208608,0.142504702647269
"320","CA","07502",31.555653820208,26.7874820205501,0.229481249982434
"321","CA","07503",61.3275530776817,44.569442643664,3.8179329595215
"322","CA","07504",44.3642278475148,27.5725468287848,4.21092370096799
"323","CA","07505",16.0214061905684,5.79855453875079,0.97553036005306
"324","CA","07506",49.4536631128058,14.1417395232502,1.97513810267673
"325","CA","07507",25.6934458560407,7.66510914559685,1.00439121351184
"326","CA","07701",44.1562867582483,4.37971501272052,0.436574295611665
"327","CA","07702",41.2493586235829,5.11524784518637,0.507441755644313
"328","CA","07703",72.2714093069862,6.2238554346354,0.0807057903946746
"329","CA","07704",54.2594683945411,7.45322368056883,0.0207535129399874
"330","CA","07901",19.8726082484935,3.67534829822333,0.00868374987719945
"331","CA","07902",30.8170454550829,8.12900170273882,0.0043556072764514
"332","CA","08101",36.9719228172605,7.10452014167188,0.515319404262815
"333","CA","08102",48.2163540464885,12.1604928238306,0.629562053660483
"334","CA","08103",38.8748712647751,12.0169617510897,0.711804340508656
"335","CA","08104",24.7380505566603,5.44770987814584,0.0169144454357031
"336","CA","08105",44.5512831145306,7.54978531003738,0.479390558473903
"337","CA","08106",45.8816189621791,12.5634224978585,0.28723197815593
"338","CA","08301",13.6793324236267,1.80228358677559,0.147513575150942
"339","CA","08302",38.4070015483229,12.6923336246936,0.00626024621347396
"340","CA","08303",39.3545738858642,6.21715227264837,0.0109756022123407
"341","CA","08501",47.0168984180777,4.7698994032746,0.182593280244672
"342","CA","08502",27.4329964502969,5.40019615163324,0.254179134284558
"343","CA","08503",32.8063326667972,7.92614947252893,0.495766177708239
"344","CA","08504",18.4525294976865,3.65035202723768,0.270870695250682
"345","CA","08505",19.5301158055097,4.11593589157212,0.262221850490579
"346","CA","08506",20.3645891541655,4.53554324146224,0.00940700837428143
"347","CA","08507",17.2500598806621,2.32762918373527,0.0644631209983401
"348","CA","08508",35.7709912570528,10.4562967720119,0.895970442369846
"349","CA","08509",37.3035486765908,11.4322858340762,0.949771313952275
"350","CA","08510",32.6666251098548,5.43266674037167,0.658286132133136
"351","CA","08511",21.7262935678962,5.13381227974863,0.651882055224272
"352","CA","08512",23.5037975312106,3.78056900936314,0.234392122806593
"353","CA","08513",14.5417107671596,2.74268403756311,0.1736301788381
"354","CA","08514",17.74238332671,5.75304258323929,0.763632134235699
"355","CA","08701",26.8983775162167,4.29069668467326,0.0254680008513369
"356","CA","08702",15.6657538708249,4.56328397052866,0.0303730407004411
"357","CA","08900",27.7970396902062,4.19514634624302,0.00279299612555637
"358","CA","09501",70.7162588343217,13.4339397481614,0.25142483259335
"359","CA","09502",49.9034675971737,7.10976885555972,0.0796589134066347
"360","CA","09503",56.2390830600296,10.7306016142014,0.0391160414707746
"361","CA","09701",41.28576762413,7.33317364549378,0.010346473779845
"362","CA","09702",32.0717766598505,7.37282222065529,0.091165543705159
"363","CA","09703",40.9802213352337,5.59839089279149,0.175478653938513
"364","CA","09901",29.9476109784958,6.06964146301091,0.0151433193993776
"365","CA","09902",23.9712438068691,3.90793019349024,0.328109272479272
"366","CA","09903",36.8416756145154,3.98676286273297,0.0202823241882844
"367","CA","09904",25.6326007813965,4.54156640350753,0.480255070925947
"368","CA","10100",46.3364867676473,5.77833729488057,0.014299177261447
"369","CA","10701",46.4468181614434,7.10630632825022,0.13123128323291
"370","CA","10702",31.8178064058528,2.89358006601062,0.0304190481507685
"371","CA","10703",16.3703396876576,1.96381234256929,0.00147097633298407
"372","CA","11101",29.4047668003299,5.86453266859391,0.228252557138801
"373","CA","11102",25.3484708598374,4.53055779443028,0.114519902936619
"374","CA","11103",43.733985742804,5.57546988052066,0.563314367559358
"375","CA","11104",23.7271721717361,3.97839908982832,0.183256541938924
"376","CA","11105",18.325414799141,3.55350296667461,0.00489886116160778
"377","CA","11106",27.5783272372536,4.80877545549322,0.019357014363084
"378","CA","11300",43.8579313319657,5.2917388190113,0.0165563023368316
"379","CO","00100",49.6796219906964,13.6407528804768,0.000803377049618063
"380","CO","00102",48.1206035496229,10.4678276157544,0.0252107982064018
"381","CO","00103",58.5506713487049,6.93317600339904,0.0119369334991467
"382","CO","00200",27.8563121064725,6.36424768253883,0.000809713160840551
"383","CO","00300",61.2722918291768,6.64558479709076,0.041046420769675
"384","CO","00400",46.7207363602573,11.6249655039207,0.00266545232658571
"385","CO","00600",70.8936010186575,21.2383466203288,0.00352973033602611
"386","CO","00700",78.13190786128,11.7739463323207,0.0235362761532765
"387","CO","00800",52.2439337168408,15.2626157513411,0.00104653531733938
"388","CO","00801",28.119424796309,7.14961220348564,0.00690249349490499
"389","CO","00802",65.672866020956,7.62219893465135,0.0812001296061277
"390","CO","00803",33.0129763583359,7.3821503484651,0.173107152559513
"391","CO","00804",60.2733351772887,8.44400885083899,0.197679753184675
"392","CO","00805",45.9367620374543,14.2971559406954,0.606798808970325
"393","CO","00806",51.0084303727897,7.32985060680984,0.608822898718841
"394","CO","00807",71.7753627875824,6.97254349986229,0.145518472263083
"395","CO","00808",48.094239568939,7.68278587363243,0.618986752926726
"396","CO","00809",62.8431867342331,10.6351644498617,1.22401502239739
"397","CO","00810",67.7057449890843,13.6917583395519,1.45142529604503
"398","CO","00811",29.9095970783931,5.40274513699298,0.24337684222621
"399","CO","00812",102.742830273384,11.1822845312781,0.502071883719598
"400","CO","00813",46.0586595562755,26.0660212542589,1.03980907239932
"401","CO","00814",43.3571770108374,35.3647447070452,1.1196110926851
"402","CO","00815",93.8155209303631,30.0401924208656,1.38167738551342
"403","CO","00816",40.8609430510019,7.81728392022229,0.74303049617805
"404","CO","00817",46.2303300155829,12.8560428296949,0.420548507513879
"405","CO","00818",47.349851475755,11.8879868128935,0.439525948347921
"406","CO","00819",43.651788779573,10.5311915029127,0.358232486216311
"407","CO","00820",44.0688209242289,12.0538350449204,0.547669660356264
"408","CO","00821",41.7960146178427,6.58204954611695,0.14881825273158
"409","CO","00822",45.0890053394303,5.82470034096762,0.0262917041160913
"410","CO","00823",41.6389043370654,5.46944756824713,0.0333080052771937
"411","CO","00824",48.1657854960139,7.01920511454589,0.00783065464211927
"412","CO","00900",42.7294558312734,10.663702478481,0.00150968611134345
"413","CO","01001",54.6578254237248,10.4990060360593,0.155633236920552
"414","CO","01002",36.2521806155037,8.79693778585385,0.00166205086455011
"415","CO","04101",45.4042124065257,6.79907343613742,0.00754900236628456
"416","CO","04102",33.630611877531,7.85945591903039,0.239336521133389
"417","CO","04103",38.6879582199374,12.6307405223433,0.497175405072511
"418","CO","04104",50.5586064309286,12.4589961633634,0.766205978704454
"419","CO","04105",63.4551885522324,19.6760274580566,0.495539018081682
"420","CO","04106",53.0467662868931,6.30308534777722,0.100118092037234
"421","CT","00100",72.7938859572656,10.0115370591756,0.142705003356253
"422","CT","00101",22.8464232429997,3.71849336637364,0.067660559167035
"423","CT","00102",80.6904330615059,9.99509885563061,0.324162345273154
"424","CT","00103",51.9083222630913,9.13075149746549,0.0860781539852828
"425","CT","00104",113.754470250871,19.1731788725554,2.27397814548265
"426","CT","00105",60.1974583095416,8.89836782107045,0.144951916940246
"427","CT","00300",61.9048250346556,11.4068223760191,0.089962761335069
"428","CT","00301",59.4858534877004,12.5524063067526,0.49558503689174
"429","CT","00302",83.9029833867834,16.7638328445122,1.79680781078872
"430","CT","00303",59.7950929752348,9.11927603709544,0.144304831425789
"431","CT","00304",29.5769404954861,5.73085458157065,0.12186141335456
"432","CT","00305",44.4668142548364,9.29684596588676,0.342544060742845
"433","CT","00306",35.2869731617116,9.62809636063073,0.117825486776338
"434","CT","00500",45.1384714482615,6.35305720594814,0.0184777222899788
"435","CT","00700",40.1974442294309,5.84775156087154,0.0353977905126291
"436","CT","00900",40.3815173779273,6.18968690648793,0.0834821569980502
"437","CT","00901",53.1707960915298,14.2663794181727,0.710276176882638
"438","CT","00902",38.093980249773,10.393991882612,0.172958147799269
"439","CT","00903",65.1763721350504,17.4501665689559,0.250686797079043
"440","CT","00904",44.0322637164913,16.9159676206267,0.311719196844221
"441","CT","00905",71.2230425343442,10.3960067923433,1.31598680856634
"442","CT","00906",27.802505255038,6.91948861499203,0.0279280102002007
"443","CT","01100",39.8708380226679,7.42059148011686,0.0320029138886861
"444","CT","01101",33.0006873406751,7.66566488749712,0.0439922148466686
"445","CT","01300",36.2768571878559,6.60780640944552,0.033628576127002
"446","CT","01500",21.3947433507677,4.97089761867279,0.0158652186956541
"447","DE","00101",123.613412644742,30.149612840181,1.90984197130064
"448","DE","00102",62.8656552575615,9.14010689990716,0.278940791281637
"449","DE","00103",78.5662312510905,13.912915043579,0.517762230978728
"450","DE","00104",133.243250176819,27.8053527080173,0.159293929878377
"451","DE","00200",113.674749367841,14.622427240525,0.0550241238835842
"452","DE","00300",97.4790172852021,12.9162604061484,0.0314816348156141
"453","FL","00101",74.640455172676,21.3441393116031,0.388871348861621
"454","FL","00102",55.8218181022525,11.3458979882627,0.0240583709756698
"455","FL","00500",137.441296851263,11.7001189113189,0.0133155025285882
"456","FL","00901",90.1976655925522,15.7303218682512,0.0965060383801478
"457","FL","00902",37.5335726118443,7.86537565210485,0.0213828540128319
"458","FL","00903",55.623194380048,16.9170299209392,0.0589626745530167
"459","FL","00904",60.8125518396947,8.01324968239487,0.15001773112282
"460","FL","01101",117.222804582532,12.2541087792737,0.0539080380419713
"461","FL","01102",71.8891339511179,17.4785154269676,1.25789858163335
"462","FL","01103",59.2559853335172,31.7556191497948,0.954885252445622
"463","FL","01104",85.8684907147955,21.6511575175985,1.11982341282339
"464","FL","01105",151.300225373435,22.5922391180282,1.74959627464766
"465","FL","01106",130.02384869329,17.5328814311341,1.28593302884523
"466","FL","01107",117.624422598672,32.1553916344101,3.68932771375795
"467","FL","01108",98.8476537454836,19.5737928208878,1.20191119549131
"468","FL","01109",58.2204499108364,14.4647080523817,0.206783423731596
"469","FL","01110",57.7888996086029,17.9079329434778,0.55410889821445
"470","FL","01111",55.6339205099524,6.16989248197321,0.369066807503566
