"","state","PUMA","count","arrest_per_pop","arrest_density"
"1568","NY","03806",78.5114905193106,9.36667746591633,7.48023140258877
"1569","NY","03807",139.435400607174,11.5522287164187,13.6711901595593
"1570","NY","03808",262.642714791341,17.3877997213731,37.9543760539041
"1571","NY","03809",266.649303319441,12.5281574572186,40.7003635062149
"1572","NY","03810",254.887037798059,14.3808980928718,16.7418449916798
"1573","NY","03901",241.329214253824,13.2788166751306,1.47012204236982
"1574","NY","03902",177.840295996567,14.4350889607603,3.0957319374997
"1575","NY","03903",283.760987602501,12.2537888155849,6.37595719527059
"1576","NY","04001",158.91798989924,11.9227241277845,14.4084687023419
"1577","NY","04002",134.390334888624,10.7632816665565,20.4895289926409
"1578","NY","04003",236.903678009111,15.9380838273083,39.8702431365109
"1579","NY","04004",276.704480113078,17.9108343655303,32.6676586864647
"1580","NY","04005",133.650935126134,19.219288916614,8.3126429014695
"1581","NY","04006",242.739166689187,19.4611694611711,42.2441926920285
"1582","NY","04007",223.242131172313,17.451698809593,33.3136377306663
"1583","NY","04008",235.537914603978,10.6694108807745,14.4808985691956
"1584","NY","04009",345.036966064815,17.4261093972129,5.69676505267399
"1585","NY","04010",296.742960594544,21.0725011074097,37.2476818997802
"1586","NY","04011",194.948746893031,17.624875408465,44.1169088578952
"1587","NY","04012",74.3543828931547,6.26194903934266,4.91828484850103
"1588","NY","04013",122.460905509469,12.1284446379587,7.33549556157398
"1589","NY","04014",280.614723196917,13.4394024519596,34.4898403810141
"1590","NY","04015",305.15829026343,16.5783826948134,40.5767881810531
"1591","NY","04016",208.657713694378,14.0377902108704,16.4313096781953
"1592","NY","04017",150.47934487192,6.71782789606785,14.2518351932809
"1593","NY","04018",80.1082437467126,9.4511849630383,2.6646188282569
"1594","NY","04101",118.232228314443,10.1061824356306,8.03336192325566
"1595","NY","04102",79.6660206898683,4.95836314743688,6.1204573337227
"1596","NY","04103",124.737388433174,8.40321937706643,2.94327377916535
"1597","NY","04104",54.2221723716724,6.92935110181116,2.10263689658614
"1598","NY","04105",405.853646214722,17.5838848496478,7.8548616155122
"1599","NY","04106",159.539152908366,9.26798843431894,8.2802362424682
"1600","NY","04107",39.3748496425803,2.86946871028861,3.71006192956323
"1601","NY","04108",74.4342521710105,8.9582684042617,10.2689238060748
"1602","NY","04109",48.3349112708654,4.80466314819736,3.04755207908194
"1603","NY","04110",185.566748683857,10.2223736398313,9.73655501819683
"1604","NY","04111",93.9056834261097,5.9276406657057,7.65278638841069
"1605","NY","04112",419.176377547078,13.8032263417768,17.339159468584
"1606","NY","04113",123.450703864801,7.12640442560765,7.23442856451041
"1607","NY","04114",184.527703608842,12.4269448184283,0.93938051284612
"1608","OH","00100",267.503065298047,20.7045716174959,0.0617141445319546
"1609","OH","00200",510.823939218282,23.0578649100967,0.212652579540139
"1610","OH","00300",259.594181152816,18.9057010525683,0.527722429265911
"1611","OH","00400",494.508829668634,31.9697976253319,4.35872915775047
"1612","OH","00500",571.829949698223,37.2406349526684,5.55684669715723
"1613","OH","00600",265.290555481383,20.8496192613473,0.101961541639091
"1614","OH","00700",284.047247959725,24.4952783683792,0.105244702499743
"1615","OH","00801",296.864072111569,21.4419698166536,0.232915780081816
"1616","OH","00802",389.426267826981,20.9492854821121,0.350015054787895
"1617","OH","00901",205.434684748616,20.7070542030658,1.63872527789685
"1618","OH","00902",340.79572837395,21.606272007478,3.42979634114089
"1619","OH","00903",267.435607805077,25.4700578861978,1.17096054483123
"1620","OH","00904",233.43640554266,21.2775868692608,2.69816144182989
"1621","OH","00905",430.550503194973,35.671127025267,7.72910268461527
"1622","OH","00906",444.480384153647,31.6807116289128,0.213302023969162
"1623","OH","00907",597.724929565102,52.3493544898495,4.32454530268151
"1624","OH","00908",706.77042175047,45.4573206682834,8.33095318813657
"1625","OH","00909",999.226145582887,49.8914592362136,13.2474251055778
"1626","OH","00910",341.721830935572,32.3447071401394,1.40254941929281
"1627","OH","01000",299.086706711826,25.1206708140287,0.142098137995563
"1628","OH","01100",260.839877608196,28.0593672125856,0.864837107081072
"1629","OH","01200",226.601586065594,20.2648529838664,0.191727094054189
"1630","OH","01300",228.851553513723,23.0464807163871,0.0646920441043648
"1631","OH","01400",228.157400644886,21.7728218956853,0.108822000242333
"1632","OH","01500",647.877351094529,31.9151404480064,1.6353483787433
"1633","OH","01600",383.794862694548,26.3143546585223,1.51258429669392
"1634","OH","01700",625.952563964893,22.5479112411258,0.480111053076859
"1635","OH","01801",243.495367553744,25.3905492756772,0.590832978983001
"1636","OH","01802",261.311671636394,22.5191030365731,1.97646373510928
"1637","OH","01803",359.393920156493,25.7981422838628,4.49348737986169
"1638","OH","01804",321.244678457531,30.7411175557446,2.41806619942917
"1639","OH","01805",202.095069784486,19.4060946595435,0.613283244098489
"1640","OH","01900",422.131456611418,22.3432729906007,0.385751700609045
"1641","OH","02000",358.386978871584,21.646954510243,0.248850281693946
"1642","OH","02100",269.299557611637,21.6218031000913,0.112894770689365
"1643","OH","02200",393.83426413752,26.4070178448116,0.304450445595305
"1644","OH","02300",344.946901505338,25.3395211566398,0.0978354836986545
"1645","OH","02400",246.993586946831,20.5161215173047,0.0938044679476447
"1646","OH","02500",315.241069731743,25.0111924572948,0.299534496847665
"1647","OH","02600",267.578276343169,21.3567145297445,0.0804491865960192
"1648","OH","02700",354.615111920372,22.8430244730979,0.100260022331449
"1649","OH","02800",427.202055039655,23.586685901041,0.123144297915479
"1650","OH","02900",301.496052517653,21.1620728937779,0.0766786170638248
"1651","OH","03000",276.476888363967,23.0033187756025,0.108810475128326
"1652","OH","03100",308.563673869193,22.6768335319462,0.466586796259598
"1653","OH","03200",434.860086655731,27.5106020532505,2.80376676897656
"1654","OH","03300",348.672428860902,25.4041842521604,0.203054405011107
"1655","OH","03400",219.282776842652,20.0753251709834,0.158541498431849
"1656","OH","03500",335.67805954106,24.6170474876107,0.136257431418699
"1657","OH","03600",208.961124705132,23.2385592421188,0.0419785859772811
"1658","OH","03700",315.37334631491,22.5025577106607,0.112335405117707
"1659","OH","03800",605.480373326668,26.237395386171,0.340420755663984
"1660","OH","03900",468.219727895031,24.6860192911389,0.355830341986212
"1661","OH","04000",545.303613129882,22.3119317974584,0.460905153161868
